2020-11-13 14:43:48,051 [main] INFO  org.apache.iotdb.db.conf.IoTDBDescriptor:148 - Start to read config file file:sbin/../conf/iotdb-engine.properties 
2020-11-13 14:45:02,304 [pool-6-IoTDB-RPC-Client-thread-98] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-54 
2020-11-13 14:45:02,310 [pool-6-IoTDB-RPC-Client-thread-95] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-71 
2020-11-13 14:45:02,304 [pool-6-IoTDB-RPC-Client-thread-49] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-79 
2020-11-13 14:45:02,304 [pool-6-IoTDB-RPC-Client-thread-37] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-96 
2020-11-13 14:45:02,322 [pool-6-IoTDB-RPC-Client-thread-98] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,322 [pool-6-IoTDB-RPC-Client-thread-49] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,310 [pool-6-IoTDB-RPC-Client-thread-61] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-113 
2020-11-13 14:45:02,320 [pool-6-IoTDB-RPC-Client-thread-157] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,322 [pool-6-IoTDB-RPC-Client-thread-61] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,304 [pool-6-IoTDB-RPC-Client-thread-126] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-57 
2020-11-13 14:45:02,321 [pool-6-IoTDB-RPC-Client-thread-160] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,304 [pool-6-IoTDB-RPC-Client-thread-34] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-20 
2020-11-13 14:45:02,304 [pool-6-IoTDB-RPC-Client-thread-33] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-91 
2020-11-13 14:45:02,321 [pool-6-IoTDB-RPC-Client-thread-128] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,310 [pool-6-IoTDB-RPC-Client-thread-50] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-33 
2020-11-13 14:45:02,321 [pool-6-IoTDB-RPC-Client-thread-45] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,323 [pool-6-IoTDB-RPC-Client-thread-50] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,321 [pool-6-IoTDB-RPC-Client-thread-8] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-123] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-56 
2020-11-13 14:45:02,310 [pool-6-IoTDB-RPC-Client-thread-149] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-149 
2020-11-13 14:45:02,310 [pool-6-IoTDB-RPC-Client-thread-29] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-15 
2020-11-13 14:45:02,321 [pool-6-IoTDB-RPC-Client-thread-13] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-141] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-141 
2020-11-13 14:45:02,321 [pool-6-IoTDB-RPC-Client-thread-154] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,310 [pool-6-IoTDB-RPC-Client-thread-103] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-10 
2020-11-13 14:45:02,310 [pool-6-IoTDB-RPC-Client-thread-132] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-109 
2020-11-13 14:45:02,304 [pool-6-IoTDB-RPC-Client-thread-111] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-59 
2020-11-13 14:45:02,321 [pool-6-IoTDB-RPC-Client-thread-75] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,324 [pool-6-IoTDB-RPC-Client-thread-111] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,321 [pool-6-IoTDB-RPC-Client-thread-118] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,310 [pool-6-IoTDB-RPC-Client-thread-138] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-138 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-135] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-130 
2020-11-13 14:45:02,321 [pool-6-IoTDB-RPC-Client-thread-58] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,304 [pool-6-IoTDB-RPC-Client-thread-156] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-156 
2020-11-13 14:45:02,304 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-42 
2020-11-13 14:45:02,310 [pool-6-IoTDB-RPC-Client-thread-129] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-64 
2020-11-13 14:45:02,321 [pool-6-IoTDB-RPC-Client-thread-15] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,310 [pool-6-IoTDB-RPC-Client-thread-142] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-142 
2020-11-13 14:45:02,322 [pool-6-IoTDB-RPC-Client-thread-68] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,304 [pool-6-IoTDB-RPC-Client-thread-12] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-97 
2020-11-13 14:45:02,322 [pool-6-IoTDB-RPC-Client-thread-89] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,310 [pool-6-IoTDB-RPC-Client-thread-151] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-151 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-130] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-23 
2020-11-13 14:45:02,322 [pool-6-IoTDB-RPC-Client-thread-95] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,325 [pool-6-IoTDB-RPC-Client-thread-130] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-23] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-115 
2020-11-13 14:45:02,322 [pool-6-IoTDB-RPC-Client-thread-37] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-5] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-131 
2020-11-13 14:45:02,310 [pool-6-IoTDB-RPC-Client-thread-114] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-63 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-56] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-70 
2020-11-13 14:45:02,304 [pool-6-IoTDB-RPC-Client-thread-67] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-84 
2020-11-13 14:45:02,322 [pool-6-IoTDB-RPC-Client-thread-126] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-92] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-19 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-9] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-126 
2020-11-13 14:45:02,323 [pool-6-IoTDB-RPC-Client-thread-34] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,323 [pool-6-IoTDB-RPC-Client-thread-33] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,304 [pool-6-IoTDB-RPC-Client-thread-93] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-100 
2020-11-13 14:45:02,304 [pool-6-IoTDB-RPC-Client-thread-64] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-29 
2020-11-13 14:45:02,304 [pool-6-IoTDB-RPC-Client-thread-80] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-98 
2020-11-13 14:45:02,359 [pool-6-IoTDB-RPC-Client-thread-93] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,310 [pool-6-IoTDB-RPC-Client-thread-73] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-114 
2020-11-13 14:45:02,359 [pool-6-IoTDB-RPC-Client-thread-64] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-96] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-132 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-161] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-161 
2020-11-13 14:45:02,323 [pool-6-IoTDB-RPC-Client-thread-123] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-22] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-128 
2020-11-13 14:45:02,323 [pool-6-IoTDB-RPC-Client-thread-149] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,323 [pool-6-IoTDB-RPC-Client-thread-29] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,360 [pool-6-IoTDB-RPC-Client-thread-22] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,304 [pool-6-IoTDB-RPC-Client-thread-131] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-110 
2020-11-13 14:45:02,323 [pool-6-IoTDB-RPC-Client-thread-141] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,304 [pool-6-IoTDB-RPC-Client-thread-32] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-35 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-38] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-127 
2020-11-13 14:45:02,324 [pool-6-IoTDB-RPC-Client-thread-103] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,324 [pool-6-IoTDB-RPC-Client-thread-132] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,304 [pool-6-IoTDB-RPC-Client-thread-3] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-76 
2020-11-13 14:45:02,312 [pool-6-IoTDB-RPC-Client-thread-144] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-144 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-108] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-125 
2020-11-13 14:45:02,312 [pool-6-IoTDB-RPC-Client-thread-63] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-121 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-84] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-49 
2020-11-13 14:45:02,361 [pool-6-IoTDB-RPC-Client-thread-108] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-153] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-153 
2020-11-13 14:45:02,312 [pool-6-IoTDB-RPC-Client-thread-31] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-123 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-79] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-65 
2020-11-13 14:45:02,324 [pool-6-IoTDB-RPC-Client-thread-138] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,324 [pool-6-IoTDB-RPC-Client-thread-135] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-59] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-26 
2020-11-13 14:45:02,324 [pool-6-IoTDB-RPC-Client-thread-156] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,324 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,324 [pool-6-IoTDB-RPC-Client-thread-129] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,304 [pool-6-IoTDB-RPC-Client-thread-155] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-155 
2020-11-13 14:45:02,324 [pool-6-IoTDB-RPC-Client-thread-142] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-48] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-135 
2020-11-13 14:45:02,325 [pool-6-IoTDB-RPC-Client-thread-12] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-81] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-69 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-52] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-68 
2020-11-13 14:45:02,313 [pool-6-IoTDB-RPC-Client-thread-46] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-39 
2020-11-13 14:45:02,325 [pool-6-IoTDB-RPC-Client-thread-151] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-94] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-129 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-54] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-28 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-72] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-112 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-4] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-116 
2020-11-13 14:45:02,362 [pool-6-IoTDB-RPC-Client-thread-94] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,325 [pool-6-IoTDB-RPC-Client-thread-23] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,350 [pool-6-IoTDB-RPC-Client-thread-5] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,350 [pool-6-IoTDB-RPC-Client-thread-114] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,358 [pool-6-IoTDB-RPC-Client-thread-56] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,358 [pool-6-IoTDB-RPC-Client-thread-67] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,349 [pool-6-IoTDB-RPC-Client-thread-171] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-171 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-26] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-124 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-57] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-31 
2020-11-13 14:45:02,362 [pool-6-IoTDB-RPC-Client-thread-171] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,350 [pool-6-IoTDB-RPC-Client-thread-174] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-174 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-78] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-17 
2020-11-13 14:45:02,358 [pool-6-IoTDB-RPC-Client-thread-92] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,363 [pool-6-IoTDB-RPC-Client-thread-174] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-124] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-47 
2020-11-13 14:45:02,350 [pool-6-IoTDB-RPC-Client-thread-177] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-177 
2020-11-13 14:45:02,358 [pool-6-IoTDB-RPC-Client-thread-9] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-83] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-95 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-88] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-92 
2020-11-13 14:45:02,358 [pool-6-IoTDB-RPC-Client-thread-180] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-180 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-162] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-162 
2020-11-13 14:45:02,311 [pool-6-IoTDB-RPC-Client-thread-40] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-8 
2020-11-13 14:45:02,312 [pool-6-IoTDB-RPC-Client-thread-41] INFO  org.apache.iotdb.db.service.TSServiceImpl:251 - User root opens Session-41 
2020-11-13 14:45:02,363 [pool-6-IoTDB-RPC-Client-thread-162] INFO  org.apache.iotdb.db.service.TSServiceImpl:252 - IoTDB: Login status: Login successfully. User : root 
